,date,state,fips,cases,deaths,cases_d,deaths_d
5022,2021-02-13,Idaho,16,167566,1805,216,4
5023,2021-02-14,Idaho,16,167566,1805,0,0
5024,2021-02-15,Idaho,16,167566,1805,0,0
5025,2021-02-16,Idaho,16,168097,1808,531,3
5026,2021-02-17,Idaho,16,168503,1819,406,11
5027,2021-02-18,Idaho,16,168783,1828,280,9
5028,2021-02-19,Idaho,16,169084,1829,301,1
5029,2021-02-20,Idaho,16,169229,1829,145,0
5030,2021-02-21,Idaho,16,169229,1829,0,0
5031,2021-02-22,Idaho,16,169723,1828,494,-1
5032,2021-02-23,Idaho,16,170013,1842,290,14
5033,2021-02-24,Idaho,16,170351,1842,338,0
5034,2021-02-25,Idaho,16,170735,1855,384,13
5035,2021-02-26,Idaho,16,171071,1862,336,7
5036,2021-02-27,Idaho,16,171209,1862,138,0
5037,2021-02-28,Idaho,16,171209,1862,0,0
5038,2021-03-01,Idaho,16,171618,1869,409,7
5039,2021-03-02,Idaho,16,172031,1874,413,5
5040,2021-03-03,Idaho,16,172442,1879,411,5
5041,2021-03-04,Idaho,16,172721,1879,279,0
5042,2021-03-05,Idaho,16,172929,1880,208,1
5043,2021-03-06,Idaho,16,173011,1882,82,2
5044,2021-03-07,Idaho,16,173011,1882,0,0
5045,2021-03-08,Idaho,16,173523,1893,512,11
5046,2021-03-09,Idaho,16,173922,1894,399,1
5047,2021-03-10,Idaho,16,174381,1903,459,9
5048,2021-03-11,Idaho,16,174729,1909,348,6
5049,2021-03-12,Idaho,16,175068,1912,339,3
5050,2021-03-13,Idaho,16,175305,1913,237,1
5051,2021-03-14,Idaho,16,175305,1913,0,0
5052,2021-03-15,Idaho,16,175774,1918,469,5
5053,2021-03-16,Idaho,16,176133,1931,359,13
5054,2021-03-17,Idaho,16,176589,1937,456,6
5055,2021-03-18,Idaho,16,176910,1940,321,3
5056,2021-03-19,Idaho,16,177292,1944,382,4
5057,2021-03-20,Idaho,16,177501,1944,209,0
5058,2021-03-21,Idaho,16,177501,1944,0,0
5059,2021-03-22,Idaho,16,177929,1949,428,5
5060,2021-03-23,Idaho,16,178254,1954,325,5
5061,2021-03-24,Idaho,16,178663,1955,409,1
5062,2021-03-25,Idaho,16,179009,1957,346,2
5063,2020-01-24,Illinois,17,1,0,1,0
5064,2020-01-25,Illinois,17,1,0,0,0
5065,2020-01-26,Illinois,17,1,0,0,0
5066,2020-01-27,Illinois,17,1,0,0,0
5067,2020-01-28,Illinois,17,1,0,0,0
5068,2020-01-29,Illinois,17,1,0,0,0
5069,2020-01-30,Illinois,17,2,0,1,0
5070,2020-01-31,Illinois,17,2,0,0,0
5071,2020-02-01,Illinois,17,2,0,0,0
5072,2020-02-02,Illinois,17,2,0,0,0
5073,2020-02-03,Illinois,17,2,0,0,0
5074,2020-02-04,Illinois,17,2,0,0,0
5075,2020-02-05,Illinois,17,2,0,0,0
5076,2020-02-06,Illinois,17,2,0,0,0
5077,2020-02-07,Illinois,17,2,0,0,0
5078,2020-02-08,Illinois,17,2,0,0,0
5079,2020-02-09,Illinois,17,2,0,0,0
5080,2020-02-10,Illinois,17,2,0,0,0
5081,2020-02-11,Illinois,17,2,0,0,0
5082,2020-02-12,Illinois,17,2,0,0,0
5083,2020-02-13,Illinois,17,2,0,0,0
5084,2020-02-14,Illinois,17,2,0,0,0
5085,2020-02-15,Illinois,17,2,0,0,0
5086,2020-02-16,Illinois,17,2,0,0,0
5087,2020-02-17,Illinois,17,2,0,0,0
5088,2020-02-18,Illinois,17,2,0,0,0
5089,2020-02-19,Illinois,17,2,0,0,0
5090,2020-02-20,Illinois,17,2,0,0,0
5091,2020-02-21,Illinois,17,2,0,0,0
5092,2020-02-22,Illinois,17,2,0,0,0
5093,2020-02-23,Illinois,17,2,0,0,0
5094,2020-02-24,Illinois,17,2,0,0,0
5095,2020-02-25,Illinois,17,2,0,0,0
5096,2020-02-26,Illinois,17,2,0,0,0
5097,2020-02-27,Illinois,17,2,0,0,0
5098,2020-02-28,Illinois,17,2,0,0,0
5099,2020-02-29,Illinois,17,3,0,1,0
5100,2020-03-01,Illinois,17,3,0,0,0
5101,2020-03-02,Illinois,17,4,0,1,0
5102,2020-03-03,Illinois,17,4,0,0,0
5103,2020-03-04,Illinois,17,4,0,0,0
5104,2020-03-05,Illinois,17,5,0,1,0
5105,2020-03-06,Illinois,17,6,0,1,0
5106,2020-03-07,Illinois,17,6,0,0,0
5107,2020-03-08,Illinois,17,7,0,1,0
5108,2020-03-09,Illinois,17,11,0,4,0
5109,2020-03-10,Illinois,17,19,0,8,0
5110,2020-03-11,Illinois,17,25,0,6,0
5111,2020-03-12,Illinois,17,32,0,7,0
5112,2020-03-13,Illinois,17,46,0,14,0
5113,2020-03-14,Illinois,17,66,0,20,0
5114,2020-03-15,Illinois,17,94,0,28,0
5115,2020-03-16,Illinois,17,104,0,10,0
5116,2020-03-17,Illinois,17,159,1,55,1
5117,2020-03-18,Illinois,17,286,1,127,0
5118,2020-03-19,Illinois,17,420,4,134,3
5119,2020-03-20,Illinois,17,583,5,163,1
5120,2020-03-21,Illinois,17,751,6,168,1
5121,2020-03-22,Illinois,17,1047,9,296,3
5122,2020-03-23,Illinois,17,1285,12,238,3
5123,2020-03-24,Illinois,17,1535,16,250,4
5124,2020-03-25,Illinois,17,1874,21,339,5
5125,2020-03-26,Illinois,17,2538,26,664,5
5126,2020-03-27,Illinois,17,3029,37,491,11
5127,2020-03-28,Illinois,17,3547,50,518,13
5128,2020-03-29,Illinois,17,4615,71,1068,21
5129,2020-03-30,Illinois,17,5070,84,455,13
5130,2020-03-31,Illinois,17,5992,107,922,23
5131,2020-04-01,Illinois,17,6978,146,986,39
5132,2020-04-02,Illinois,17,7695,165,717,19
5133,2020-04-03,Illinois,17,8904,212,1209,47
5134,2020-04-04,Illinois,17,10357,248,1453,36
5135,2020-04-05,Illinois,17,11276,283,919,35
5136,2020-04-06,Illinois,17,12262,309,986,26
5137,2020-04-07,Illinois,17,13549,384,1287,75
5138,2020-04-08,Illinois,17,15078,464,1529,80
5139,2020-04-09,Illinois,17,16422,534,1344,70
5140,2020-04-10,Illinois,17,17887,607,1465,73
5141,2020-04-11,Illinois,17,19180,682,1293,75
5142,2020-04-12,Illinois,17,20852,727,1672,45
5143,2020-04-13,Illinois,17,22025,800,1173,73
5144,2020-04-14,Illinois,17,23247,878,1222,78
5145,2020-04-15,Illinois,17,24593,958,1346,80
5146,2020-04-16,Illinois,17,25734,1081,1141,123
5147,2020-04-17,Illinois,17,27575,1142,1841,61
5148,2020-04-18,Illinois,17,29160,1272,1585,130
5149,2020-04-19,Illinois,17,30357,1302,1197,30
5150,2020-04-20,Illinois,17,31508,1359,1151,57
5151,2020-04-21,Illinois,17,33059,1479,1551,120
5152,2020-04-22,Illinois,17,35108,1577,2049,98
5153,2020-04-23,Illinois,17,36935,1696,1827,119
5154,2020-04-24,Illinois,17,39658,1804,2723,108
5155,2020-04-25,Illinois,17,41777,1884,2119,80
5156,2020-04-26,Illinois,17,43903,1943,2126,59
5157,2020-04-27,Illinois,17,45883,1992,1980,49
5158,2020-04-28,Illinois,17,48102,2132,2219,140
5159,2020-04-29,Illinois,17,50355,2221,2253,89
5160,2020-04-30,Illinois,17,52918,2361,2563,140
5161,2020-05-01,Illinois,17,56055,2464,3137,103
5162,2020-05-02,Illinois,17,58505,2576,2450,112
5163,2020-05-03,Illinois,17,61499,2632,2994,56
5164,2020-05-04,Illinois,17,63840,2673,2341,41
5165,2020-05-05,Illinois,17,65889,2843,2049,170
5166,2020-05-06,Illinois,17,68164,2977,2275,134
5167,2020-05-07,Illinois,17,70802,3139,2638,162
5168,2020-05-08,Illinois,17,73688,3262,2886,123
5169,2020-05-09,Illinois,17,76008,3362,2320,100
5170,2020-05-10,Illinois,17,77662,3426,1654,64
5171,2020-05-11,Illinois,17,79123,3480,1461,54
5172,2020-05-12,Illinois,17,83168,3617,4045,137
5173,2020-05-13,Illinois,17,84874,3815,1706,198
5174,2020-05-14,Illinois,17,88081,3945,3207,130
5175,2020-05-15,Illinois,17,90528,4075,2447,130
5176,2020-05-16,Illinois,17,92669,4149,2141,74
5177,2020-05-17,Illinois,17,94360,4198,1691,49
5178,2020-05-18,Illinois,17,96778,4257,2418,59
5179,2020-05-19,Illinois,17,98298,4399,1520,142
5180,2020-05-20,Illinois,17,100713,4547,2415,148
5181,2020-05-21,Illinois,17,102995,4634,2282,87
5182,2020-05-22,Illinois,17,105710,4740,2715,106
5183,2020-05-23,Illinois,17,108100,4817,2390,77
5184,2020-05-24,Illinois,17,110541,4884,2441,67
5185,2020-05-25,Illinois,17,112248,4912,1707,28
5186,2020-05-26,Illinois,17,113486,4960,1238,48
5187,2020-05-27,Illinois,17,114612,5118,1126,158
5188,2020-05-28,Illinois,17,116128,5225,1516,107
5189,2020-05-29,Illinois,17,117794,5308,1666,83
5190,2020-05-30,Illinois,17,119290,5368,1496,60
5191,2020-05-31,Illinois,17,120588,5426,1298,58
5192,2020-06-01,Illinois,17,121666,5458,1078,32
5193,2020-06-02,Illinois,17,123244,5567,1578,109
5194,2020-06-03,Illinois,17,124279,5665,1035,98
5195,2020-06-04,Illinois,17,125149,5772,870,107
5196,2020-06-05,Illinois,17,126317,5834,1168,62
5197,2020-06-06,Illinois,17,127251,5898,934,64
5198,2020-06-07,Illinois,17,128070,5939,819,41
5199,2020-06-08,Illinois,17,129543,6142,1473,203
5200,2020-06-09,Illinois,17,130321,6237,778,95
5201,2020-06-10,Illinois,17,130889,6302,568,65
5202,2020-06-11,Illinois,17,131731,6388,842,86
5203,2020-06-12,Illinois,17,132489,6469,758,81
5204,2020-06-13,Illinois,17,133117,6491,628,22
5205,2020-06-14,Illinois,17,133719,6512,602,21
5206,2020-06-15,Illinois,17,134247,6543,528,31
5207,2020-06-16,Illinois,17,134866,6608,619,65
5208,2020-06-17,Illinois,17,135416,6687,550,79
5209,2020-06-18,Illinois,17,136081,6737,665,50
5210,2020-06-19,Illinois,17,136917,6801,836,64
5211,2020-06-20,Illinois,17,137535,6846,618,45
5212,2020-06-21,Illinois,17,138154,6865,619,19
5213,2020-06-22,Illinois,17,138615,6889,461,24
5214,2020-06-23,Illinois,17,139282,6925,667,36
5215,2020-06-24,Illinois,17,140025,6986,743,61
5216,2020-06-25,Illinois,17,140935,7024,910,38
5217,2020-06-26,Illinois,17,141812,7059,877,35
5218,2020-06-27,Illinois,17,142536,7083,724,24
5219,2020-06-28,Illinois,17,143117,7098,581,15
5220,2020-06-29,Illinois,17,143885,7115,768,17
5221,2020-06-30,Illinois,17,144661,7136,776,21
5222,2020-07-01,Illinois,17,145541,7160,880,24
5223,2020-07-02,Illinois,17,146407,7197,866,37
5224,2020-07-03,Illinois,17,147293,7222,886,25
5225,2020-07-04,Illinois,17,148151,7234,858,12
5226,2020-07-05,Illinois,17,148730,7241,579,7
5227,2020-07-06,Illinois,17,149428,7250,698,9
5228,2020-07-07,Illinois,17,150110,7281,682,31
5229,2020-07-08,Illinois,17,151055,7315,945,34
5230,2020-07-09,Illinois,17,152188,7333,1133,18
5231,2020-07-10,Illinois,17,153406,7349,1218,16
5232,2020-07-11,Illinois,17,154530,7372,1124,23
5233,2020-07-12,Illinois,17,155355,7391,825,19
5234,2020-07-13,Illinois,17,156288,7398,933,7
5235,2020-07-14,Illinois,17,157055,7425,767,27
5236,2020-07-15,Illinois,17,158451,7435,1396,10
5237,2020-07-16,Illinois,17,159676,7457,1225,22
5238,2020-07-17,Illinois,17,161042,7468,1366,11
5239,2020-07-18,Illinois,17,162299,7486,1257,18
5240,2020-07-19,Illinois,17,163284,7491,985,5
5241,2020-07-20,Illinois,17,164552,7500,1268,9
5242,2020-07-21,Illinois,17,165534,7521,982,21
5243,2020-07-22,Illinois,17,167142,7544,1608,23
5244,2020-07-23,Illinois,17,168766,7563,1624,19
5245,2020-07-24,Illinois,17,170376,7580,1610,17
5246,2020-07-25,Illinois,17,171669,7593,1293,13
5247,2020-07-26,Illinois,17,173079,7595,1410,2
5248,2020-07-27,Illinois,17,174442,7619,1363,24
5249,2020-07-28,Illinois,17,175588,7645,1146,26
5250,2020-07-29,Illinois,17,176967,7661,1379,16
5251,2020-07-30,Illinois,17,178832,7677,1865,16
5252,2020-07-31,Illinois,17,180701,7703,1869,26
5253,2020-08-01,Illinois,17,182232,7707,1531,4
5254,2020-08-02,Illinois,17,183714,7718,1482,11
5255,2020-08-03,Illinois,17,185238,7728,1524,10
5256,2020-08-04,Illinois,17,186598,7747,1360,19
5257,2020-08-05,Illinois,17,188474,7776,1876,29
5258,2020-08-06,Illinois,17,190465,7796,1991,20
5259,2020-08-07,Illinois,17,192482,7833,2017,37
5260,2020-08-08,Illinois,17,194531,7846,2049,13
5261,2020-08-09,Illinois,17,195897,7852,1366,6
5262,2020-08-10,Illinois,17,197326,7854,1429,2
5263,2020-08-11,Illinois,17,198919,7879,1593,25
5264,2020-08-12,Illinois,17,200648,7907,1729,28
5265,2020-08-13,Illinois,17,202577,7934,1929,27
5266,2020-08-14,Illinois,17,204827,7953,2250,19
5267,2020-08-15,Illinois,17,206505,7959,1678,6
5268,2020-08-16,Illinois,17,208068,7973,1563,14
5269,2020-08-17,Illinois,17,209942,7990,1874,17
5270,2020-08-18,Illinois,17,211806,8017,1864,27
5271,2020-08-19,Illinois,17,213888,8037,2082,20
5272,2020-08-20,Illinois,17,215889,8064,2001,27
5273,2020-08-21,Illinois,17,218111,8086,2222,22
5274,2020-08-22,Illinois,17,220459,8107,2348,21
5275,2020-08-23,Illinois,17,222292,8114,1833,7
5276,2020-08-24,Illinois,17,224056,8123,1764,9
5277,2020-08-25,Illinois,17,225812,8155,1756,32
5278,2020-08-26,Illinois,17,227872,8186,2060,31
5279,2020-08-27,Illinois,17,229598,8206,1726,20
5280,2020-08-28,Illinois,17,232052,8229,2454,23
5281,2020-08-29,Illinois,17,233806,8236,1754,7
5282,2020-08-30,Illinois,17,235779,8248,1973,12
5283,2020-08-31,Illinois,17,237682,8258,1903,10
5284,2020-09-01,Illinois,17,239115,8299,1433,41
5285,2020-09-02,Illinois,17,241282,8322,2167,23
5286,2020-09-03,Illinois,17,242715,8347,1433,25
5287,2020-09-04,Illinois,17,248253,8386,5538,39
5288,2020-09-05,Illinois,17,250882,8405,2629,19
5289,2020-09-06,Illinois,17,252306,8409,1424,4
5290,2020-09-07,Illinois,17,253649,8417,1343,8
5291,2020-09-08,Illinois,17,255229,8431,1580,14
5292,2020-09-09,Illinois,17,256614,8457,1385,26
5293,2020-09-10,Illinois,17,258573,8480,1959,23
5294,2020-09-11,Illinois,17,260949,8522,2376,42
5295,2020-09-12,Illinois,17,262957,8546,2008,24
5296,2020-09-13,Illinois,17,264340,8562,1383,16
5297,2020-09-14,Illinois,17,265869,8571,1529,9
5298,2020-09-15,Illinois,17,267380,8589,1511,18
5299,2020-09-16,Illinois,17,269282,8622,1902,33
5300,2020-09-17,Illinois,17,271370,8643,2088,21
5301,2020-09-18,Illinois,17,273596,8666,2226,23
5302,2020-09-19,Illinois,17,276057,8688,2461,22
5303,2020-09-20,Illinois,17,277373,8700,1316,12
5304,2020-09-21,Illinois,17,279032,8717,1659,17
5305,2020-09-22,Illinois,17,280511,8741,1479,24
5306,2020-09-23,Illinois,17,282331,8762,1820,21
5307,2020-09-24,Illinois,17,284620,8793,2289,31
5308,2020-09-25,Illinois,17,287375,8826,2755,33
5309,2020-09-26,Illinois,17,289683,8847,2308,21
5310,2020-09-27,Illinois,17,291271,8859,1588,12
5311,2020-09-28,Illinois,17,293169,8877,1898,18
5312,2020-09-29,Illinois,17,294673,8901,1504,24
5313,2020-09-30,Illinois,17,296935,8935,2262,34
5314,2020-10-01,Illinois,17,299111,8956,2176,21
5315,2020-10-02,Illinois,17,301540,9007,2429,51
5316,2020-10-03,Illinois,17,303807,9033,2267,26
5317,2020-10-04,Illinois,17,305218,9050,1411,17
5318,2020-10-05,Illinois,17,307428,9071,2210,21
5319,2020-10-06,Illinois,17,308990,9100,1562,29
5320,2020-10-07,Illinois,17,311614,9138,2624,38
5321,2020-10-08,Illinois,17,314725,9173,3111,35
5322,2020-10-09,Illinois,17,317501,9207,2776,34
5323,2020-10-10,Illinois,17,320283,9235,2782,28
5324,2020-10-11,Illinois,17,322985,9245,2702,10
5325,2020-10-12,Illinois,17,325755,9258,2770,13
5326,2020-10-13,Illinois,17,329160,9288,3405,30
5327,2020-10-14,Illinois,17,332124,9335,2964,47
5328,2020-10-15,Illinois,17,336211,9392,4087,57
5329,2020-10-16,Illinois,17,341219,9447,5008,55
5330,2020-10-17,Illinois,17,344787,9474,3568,27
5331,2020-10-18,Illinois,17,348870,9491,4083,17
5332,2020-10-19,Illinois,17,352449,9520,3579,29
5333,2020-10-20,Illinois,17,356151,9562,3702,42
5334,2020-10-21,Illinois,17,360160,9622,4009,60
5335,2020-10-22,Illinois,17,365120,9663,4960,41
5336,2020-10-23,Illinois,17,370134,9704,5014,41
5337,2020-10-24,Illinois,17,376034,9765,5900,61
5338,2020-10-25,Illinois,17,380065,9788,4031,23
5339,2020-10-26,Illinois,17,385084,9811,5019,23
5340,2020-10-27,Illinois,17,389088,9860,4004,49
5341,2020-10-28,Illinois,17,395204,9912,6116,52
5342,2020-10-29,Illinois,17,401622,9963,6418,51
5343,2020-10-30,Illinois,17,410141,10012,8519,49
5344,2020-10-31,Illinois,17,416557,10030,6416,18
5345,2020-11-01,Illinois,17,424860,10091,8303,61
5346,2020-11-02,Illinois,17,431281,10115,6421,24
5347,2020-11-03,Illinois,17,437879,10177,6598,62
5348,2020-11-04,Illinois,17,445537,10239,7658,62
5349,2020-11-05,Illinois,17,455528,10334,9991,95
5350,2020-11-06,Illinois,17,466884,10412,11356,78
5351,2020-11-07,Illinois,17,479061,10498,12177,86
5352,2020-11-08,Illinois,17,488980,10548,9919,50
5353,2020-11-09,Illinois,17,500015,10577,11035,29
5354,2020-11-10,Illinois,17,512688,10658,12673,81
5355,2020-11-11,Illinois,17,525072,10805,12384,147
5356,2020-11-12,Illinois,17,537860,10855,12788,50
5357,2020-11-13,Illinois,17,553083,10907,15223,52
5358,2020-11-14,Illinois,17,564086,11098,11003,191
5359,2020-11-15,Illinois,17,574722,11170,10636,72
5360,2020-11-16,Illinois,17,586569,11217,11847,47
5361,2020-11-17,Illinois,17,599358,11327,12789,110
5362,2020-11-18,Illinois,17,608056,11488,8698,161
5363,2020-11-19,Illinois,17,622869,11671,14813,183
5364,2020-11-20,Illinois,17,635823,11814,12954,143
5365,2020-11-21,Illinois,17,647474,11967,11651,153
5366,2020-11-22,Illinois,17,657402,12064,9928,97
5367,2020-11-23,Illinois,17,665865,12141,8463,77
5368,2020-11-24,Illinois,17,675543,12294,9678,153
5369,2020-11-25,Illinois,17,686855,12465,11312,171
5370,2020-11-26,Illinois,17,698364,12609,11509,144
5371,2020-11-27,Illinois,17,706123,12705,7759,96
5372,2020-11-28,Illinois,17,714070,12852,7947,147
5373,2020-11-29,Illinois,17,721487,12895,7417,43
5374,2020-11-30,Illinois,17,727825,13015,6338,120
5375,2020-12-01,Illinois,17,740510,13175,12685,160
5376,2020-12-02,Illinois,17,750208,13433,9698,258
5377,2020-12-03,Illinois,17,761209,13650,11001,217
5378,2020-12-04,Illinois,17,771696,13808,10487,158
5379,2020-12-05,Illinois,17,781441,14028,9745,220
5380,2020-12-06,Illinois,17,788922,14127,7481,99
5381,2020-12-07,Illinois,17,797789,14234,8867,107
5382,2020-12-08,Illinois,17,805794,14392,8005,158
5383,2020-12-09,Illinois,17,813990,14621,8196,229
5384,2020-12-10,Illinois,17,825136,14852,11146,231
5385,2020-12-11,Illinois,17,834668,15076,9532,224
5386,2020-12-12,Illinois,17,843328,15232,8660,156
5387,2020-12-13,Illinois,17,850412,15340,7084,108
5388,2020-12-14,Illinois,17,857860,15458,7448,118
5389,2020-12-15,Illinois,17,865261,15591,7401,133
5390,2020-12-16,Illinois,17,872294,15780,7033,189
5391,2020-12-17,Illinois,17,881229,15987,8935,207
5392,2020-12-18,Illinois,17,888478,16206,7249,219
5393,2020-12-19,Illinois,17,896003,16326,7525,120
5394,2020-12-20,Illinois,17,901924,16407,5921,81
5395,2020-12-21,Illinois,17,906917,16530,4993,123
5396,2020-12-22,Illinois,17,913265,16677,6348,147
5397,2020-12-23,Illinois,17,919992,16846,6727,169
5398,2020-12-24,Illinois,17,926967,16964,6975,118
5399,2020-12-25,Illinois,17,932427,17155,5460,191
5400,2020-12-26,Illinois,17,935849,17225,3422,70
5401,2020-12-27,Illinois,17,939671,17336,3822,111
5402,2020-12-28,Illinois,17,944402,17476,4731,140
5403,2020-12-29,Illinois,17,950122,17606,5720,130
5404,2020-12-30,Illinois,17,957853,17813,7731,207
5405,2020-12-31,Illinois,17,965840,17979,7987,166
5406,2021-01-01,Illinois,17,966287,17979,447,0
5407,2021-01-02,Illinois,17,977677,18217,11390,238
5408,2021-01-03,Illinois,17,982105,18322,4428,105
5409,2021-01-04,Illinois,17,987459,18414,5354,92
5410,2021-01-05,Illinois,17,994511,18569,7052,155
5411,2021-01-06,Illinois,17,1001955,18738,7444,169
5412,2021-01-07,Illinois,17,1010808,18944,8853,206
5413,2021-01-08,Illinois,17,1020011,19110,9203,166
5414,2021-01-09,Illinois,17,1026639,19212,6628,102
5415,2021-01-10,Illinois,17,1031288,19295,4649,83
5416,2021-01-11,Illinois,17,1036450,19365,5162,70
5417,2021-01-12,Illinois,17,1043041,19497,6591,132
5418,2021-01-13,Illinois,17,1048784,19619,5743,122
5419,2021-01-14,Illinois,17,1055550,19728,6766,109
5420,2021-01-15,Illinois,17,1062121,19876,6571,148
5421,2021-01-16,Illinois,17,1067230,20021,5109,145
5422,2021-01-17,Illinois,17,1071307,20052,4077,31
5423,2021-01-18,Illinois,17,1074719,20119,3412,67
5424,2021-01-19,Illinois,17,1079307,20154,4588,35
5425,2021-01-20,Illinois,17,1084134,20285,4827,131
5426,2021-01-21,Illinois,17,1089010,20423,4876,138
5427,2021-01-22,Illinois,17,1095917,20535,6907,112
5428,2021-01-23,Illinois,17,1101037,20645,5120,110
5429,2021-01-24,Illinois,17,1104206,20680,3169,35
5430,2021-01-25,Illinois,17,1107388,20744,3182,64
5431,2021-01-26,Illinois,17,1111028,20853,3640,109
5432,2021-01-27,Illinois,17,1114798,20950,3770,97
5433,2021-01-28,Illinois,17,1119004,21074,4206,124
5434,2021-01-29,Illinois,17,1123152,21147,4148,73
5435,2021-01-30,Illinois,17,1126448,21213,3296,66
5436,2021-01-31,Illinois,17,1128505,21242,2057,29
5437,2021-02-01,Illinois,17,1131212,21273,2707,31
5438,2021-02-02,Illinois,17,1133691,21336,2479,63
5439,2021-02-03,Illinois,17,1137037,21420,3346,84
5440,2021-02-04,Illinois,17,1140341,21497,3304,77
5441,2021-02-05,Illinois,17,1143961,21603,3620,106
5442,2021-02-06,Illinois,17,1146952,21676,2991,73
5443,2021-02-07,Illinois,17,1148947,21738,1995,62
5444,2021-02-08,Illinois,17,1150869,21779,1922,41
5445,2021-02-09,Illinois,17,1152942,21802,2073,23
5446,2021-02-10,Illinois,17,1155802,21869,2860,67
5447,2021-02-11,Illinois,17,1158595,21985,2793,116
5448,2021-02-12,Illinois,17,1161206,22027,2611,42
5449,2021-02-13,Illinois,17,1163232,22087,2026,60
5450,2021-02-14,Illinois,17,1164743,22121,1511,34
5451,2021-02-15,Illinois,17,1166098,22166,1355,45
5452,2021-02-16,Illinois,17,1167889,22199,1791,33
5453,2021-02-17,Illinois,17,1169747,22224,1858,25
5454,2021-02-18,Illinois,17,1171687,22297,1940,73
5455,2021-02-19,Illinois,17,1173897,22368,2210,71
5456,2021-02-20,Illinois,17,1175781,22426,1884,58
5457,2021-02-21,Illinois,17,1177301,22466,1520,40
5458,2021-02-22,Illinois,17,1178702,22506,1401,40
5459,2021-02-23,Illinois,17,1180421,22528,1719,22
5460,2021-02-24,Illinois,17,1182402,22575,1981,47
5461,2021-02-25,Illinois,17,1184374,22607,1972,32
5462,2021-02-26,Illinois,17,1186993,22675,2619,68
5463,2021-02-27,Illinois,17,1188732,22710,1739,35
5464,2021-02-28,Illinois,17,1189922,22735,1190,25
5465,2021-03-01,Illinois,17,1191207,22759,1285,24
5466,2021-03-02,Illinois,17,1192860,22803,1653,44
5467,2021-03-03,Illinois,17,1194960,22853,2100,50
5468,2021-03-04,Illinois,17,1196739,22902,1779,49
5469,2021-03-05,Illinois,17,1198242,22946,1503,44
5470,2021-03-06,Illinois,17,1200720,23002,2478,56
5471,2021-03-07,Illinois,17,1201760,23014,1040,12
5472,2021-03-08,Illinois,17,1203008,23020,1248,6
5473,2021-03-09,Illinois,17,1204693,23039,1685,19
5474,2021-03-10,Illinois,17,1206362,23067,1669,28
5475,2021-03-11,Illinois,17,1208072,23122,1710,55
5476,2021-03-12,Illinois,17,1209847,23163,1775,41
5477,2021-03-13,Illinois,17,1211440,23188,1593,25
5478,2021-03-14,Illinois,17,1212895,23206,1455,18
5479,2021-03-15,Illinois,17,1213763,23216,868,10
5480,2021-03-16,Illinois,17,1215745,23235,1982,19
5481,2021-03-17,Illinois,17,1217258,23255,1513,20
5482,2021-03-18,Illinois,17,1219667,23287,2409,32
5483,2021-03-19,Illinois,17,1222043,23304,2376,17
5484,2021-03-20,Illinois,17,1223884,23329,1841,25
5485,2021-03-21,Illinois,17,1225236,23357,1352,28
5486,2021-03-22,Illinois,17,1226595,23379,1359,22
5487,2021-03-23,Illinois,17,1228418,23391,1823,12
5488,2021-03-24,Illinois,17,1231154,23408,2736,17
5489,2021-03-25,Illinois,17,1233417,23442,2263,34
5490,2020-03-06,Indiana,18,1,0,1,0
5491,2020-03-07,Indiana,18,1,0,0,0
5492,2020-03-08,Indiana,18,2,0,1,0
5493,2020-03-09,Indiana,18,4,0,2,0
5494,2020-03-10,Indiana,18,6,0,2,0
5495,2020-03-11,Indiana,18,11,0,5,0
5496,2020-03-12,Indiana,18,12,0,1,0
5497,2020-03-13,Indiana,18,12,0,0,0
5498,2020-03-14,Indiana,18,15,0,3,0
5499,2020-03-15,Indiana,18,19,0,4,0
5500,2020-03-16,Indiana,18,24,1,5,1
5501,2020-03-17,Indiana,18,30,2,6,1
5502,2020-03-18,Indiana,18,39,2,9,0
5503,2020-03-19,Indiana,18,56,2,17,0
5504,2020-03-20,Indiana,18,81,5,25,3
5505,2020-03-21,Indiana,18,128,6,47,1
5506,2020-03-22,Indiana,18,204,9,76,3
5507,2020-03-23,Indiana,18,264,12,60,3
5508,2020-03-24,Indiana,18,371,17,107,5
5509,2020-03-25,Indiana,18,484,19,113,2
5510,2020-03-26,Indiana,18,661,23,177,4
5511,2020-03-27,Indiana,18,992,32,331,9
5512,2020-03-28,Indiana,18,1239,38,247,6
5513,2020-03-29,Indiana,18,1522,40,283,2
5514,2020-03-30,Indiana,18,1797,44,275,4
5515,2020-03-31,Indiana,18,2177,61,380,17
5516,2020-04-01,Indiana,18,2578,80,401,19
5517,2020-04-02,Indiana,18,3056,94,478,14
5518,2020-04-03,Indiana,18,3455,118,399,24
5519,2020-04-04,Indiana,18,3975,136,520,18
5520,2020-04-05,Indiana,18,4437,151,462,15
5521,2020-04-06,Indiana,18,4986,171,549,20
5522,2020-04-07,Indiana,18,5544,208,558,37
5523,2020-04-08,Indiana,18,5986,246,442,38
5524,2020-04-09,Indiana,18,6400,295,414,49
5525,2020-04-10,Indiana,18,6960,353,560,58
5526,2020-04-11,Indiana,18,7494,389,534,36
5527,2020-04-12,Indiana,18,7990,405,496,16
5528,2020-04-13,Indiana,18,8300,414,310,9
5529,2020-04-14,Indiana,18,8598,458,298,44
5530,2020-04-15,Indiana,18,9030,511,432,53
5531,2020-04-16,Indiana,18,9619,554,589,43
